start;127.0.0.1;1483757572;Memory_used;Memory_free;Memory_cached;Net_tx;Net_rx;Net_recv;Net_send;Disk_read;Disk_write;CPU_user;CPU_system;CPU_iowait
127.0.0.1;1483757662;136.5546875;3376.953125;503.1171875;9717;9716;7568968;7619802;0;0;27.0588235294;11.7647058824;0.0
127.0.0.1;1483757662;136.8359375;3376.671875;503.1171875;127;127;120689;120689;0;0;0.0;100.0;0.0
127.0.0.1;1483757663;136.6484375;3376.7265625;503.25;9803;9803;7590540;7641768;0;0;25.974025974;7.79220779221;0.0
127.0.0.1;1483757663;136.80859375;3376.56640625;503.25;129;129;147938;147938;0;0;50.0;50.0;0.0
127.0.0.1;1483757664;136.7578125;3376.484375;503.375;9923;9924;7705393;7756196;0;24576;31.3253012048;9.63855421687;0.0
127.0.0.1;1483757664;136.796875;3376.4453125;503.375;134;134;142023;142023;0;0;100.0;0.0;0.0
127.0.0.1;1483757665;136.5703125;3376.484375;503.5625;10002;10017;7832658;7884494;0;0;28.9156626506;14.4578313253;0.0
127.0.0.1;1483757665;136.73046875;3376.32421875;503.5625;127;127;107576;107180;0;0;50.0;50.0;0.0
127.0.0.1;1483757666;136.65234375;3376.34765625;503.6171875;10136;10134;7876875;7928016;0;0;30.5882352941;11.7647058824;0.0
127.0.0.1;1483757667;136.7578125;3376.11328125;503.74609375;10264;10271;8038331;8089347;0;0;30.487804878;8.53658536585;0.0
127.0.0.1;1483757668;136.94921875;3375.7265625;503.94140625;10354;10359;8078512;8130099;0;0;29.2682926829;9.75609756098;0.0
127.0.0.1;1483757669;136.69921875;3375.83984375;504.0703125;10455;10467;8169864;8221540;0;20480;29.1139240506;10.1265822785;0.0
127.0.0.1;1483757670;136.73046875;3375.6875;504.19140625;10566;10558;8232839;8284855;0;0;29.6296296296;9.87654320988;0.0
127.0.0.1;1483757670;137.01171875;3375.40625;504.19140625;167;167;177575;177575;0;0;;;
127.0.0.1;1483757671;136.86328125;3375.421875;504.32421875;10633;10635;8287623;8340057;0;0;25.974025974;11.6883116883;0.0
127.0.0.1;1483757671;137.14453125;3375.140625;504.32421875;161;160;135895;135895;0;0;0.0;100.0;0.0
127.0.0.1;1483757672;136.87890625;3375.26953125;504.4609375;10746;10748;8412730;8462310;0;0;35.2941176471;9.41176470588;0.0
127.0.0.1;1483757672;136.91796875;3375.23046875;504.4609375;144;144;94649;94649;0;0;50.0;50.0;0.0
127.0.0.1;1483757673;136.8359375;3375.1796875;504.59375;10885;10888;8487951;8539735;0;0;32.9268292683;10.9756097561;0.0
127.0.0.1;1483757673;136.99609375;3375.01953125;504.59375;167;167;177575;177575;0;0;50.0;50.0;0.0
127.0.0.1;1483757673;137.03515625;3374.98046875;504.59375;141;141;61251;61251;0;0;100.0;0.0;0.0
127.0.0.1;1483757673;137.03515625;3374.98046875;504.59375;93;93;1981;1981;0;0;0.0;100.0;0.0
